Student_ID,Student_Name,Class,Board,Target_Exam,Medium,Admission_Date,Study_Mode
STU1918,Ubika Sidhu,Class 12,State Board,NEET,English,2025-06-02,Hybrid
STU1919,Tejas Chaudhari,Class 9,State Board,JEE,Tamil,2024-07-29,Offline
STU1920,Bakhshi Gola,Class 9,State Board,JEE,Hindi,2024-08-14,Offline
STU1921,Caleb Dhillon,Class 9,State Board,NEET,English,2025-07-04,Online
STU1922,Dev Bajaj,Class 11,State Board,NEET,English,2025-10-19,Hybrid
STU1923,Ria Ahuja,Class 10,CBSE,NEET,Tamil,2025-09-21,Offline
STU1924,Omkaar Batta,Class 11,ICSE,NEET,English,2025-04-28,Online
STU1925,Mugdha Cherian,Class 10,State Board,NEET,English,2025-03-18,Offline
STU1926,Brijesh Halder,Class 11,CBSE,JEE,Hindi,2025-04-13,Offline
STU1927,Bhavani Parsa,Class 9,CBSE,Foundation,Tamil,2025-12-19,Online
STU1928,Aarna Master,Class 9,ICSE,NEET,Hindi,2026-04-20,Offline
STU1929,Harshil Bava,Class 12,ICSE,NEET,Tamil,2024-11-16,Hybrid
STU1930,Mahika Sahni,Class 10,CBSE,Foundation,Hindi,2024-11-18,Offline
STU1931,Samuel Manne,Class 12,State Board,NEET,English,2024-10-30,Hybrid
STU1932,Urishilla Rattan,Class 11,CBSE,Foundation,Hindi,2024-09-08,Hybrid
STU1933,Darika Kara,Class 12,ICSE,JEE,Tamil,2024-11-02,Offline
STU1934,Wriddhish Sengupta,Class 9,State Board,NEET,Hindi,2026-05-16,Offline
STU1935,Nihal Pai,Class 9,CBSE,Foundation,English,2025-11-15,Hybrid
STU1936,Aishani Radhakrishnan,Class 11,State Board,Foundation,English,2024-11-22,Hybrid
STU1937,Upkaar Kar,Class 9,CBSE,Foundation,Hindi,2024-09-04,Hybrid
STU1938,Hemal Talwar,Class 9,State Board,Foundation,English,2024-09-24,Offline
STU1939,Anamika Mani,Class 9,CBSE,Foundation,Hindi,2025-04-03,Online
STU1940,Vincent Walla,Class 9,ICSE,JEE,English,2026-04-21,Hybrid
STU1941,Varsha Wable,Class 12,CBSE,Foundation,Hindi,2025-05-16,Offline
STU1942,Upma Grover,Class 12,State Board,JEE,Tamil,2024-12-28,Online
STU1943,Frederick Natt,Class 11,ICSE,JEE,Tamil,2026-01-26,Online
STU1944,Elijah Balasubramanian,Class 11,ICSE,NEET,English,2025-05-31,Online
STU1945,Dalaja Sant,Class 9,State Board,JEE,Tamil,2025-10-02,Online
STU1946,Ladli Morar,Class 10,ICSE,JEE,English,2024-10-09,Offline
STU1947,Vedant Ranganathan,Class 12,State Board,JEE,English,2026-03-23,Hybrid
STU1948,Wriddhish Raval,Class 11,CBSE,JEE,Hindi,2025-02-13,Online
STU1949,Kashvi Manne,Class 11,ICSE,JEE,Tamil,2025-03-15,Online
STU1950,Upadhriti Krish,Class 12,ICSE,NEET,Tamil,2025-11-07,Online
STU1951,Rajeshri Mukhopadhyay,Class 9,CBSE,JEE,Hindi,2024-11-01,Hybrid
STU1952,Aarav Nori,Class 10,ICSE,Foundation,Hindi,2025-12-26,Offline
STU1953,Chanakya Mall,Class 9,ICSE,JEE,Tamil,2025-08-27,Offline
STU1954,Netra Mani,Class 12,CBSE,NEET,English,2026-01-28,Offline
STU1955,Qabil Bumb,Class 10,CBSE,NEET,Hindi,2025-04-22,Hybrid
STU1956,Chaitanya Raju,Class 9,CBSE,Foundation,Hindi,2025-03-05,Online
STU1957,Netra Prabhakar,Class 11,State Board,NEET,Tamil,2024-10-06,Online
STU1958,Lopa Gill,Class 10,CBSE,NEET,Hindi,2025-06-03,Online
STU1959,Nikita Mitra,Class 10,State Board,NEET,Hindi,2026-03-01,Offline
STU1960,Harish Pau,Class 9,CBSE,NEET,Hindi,2026-07-02,Offline
STU1961,Yauvani Singhal,Class 10,CBSE,JEE,Tamil,2026-04-22,Offline
STU1962,Rajata Zachariah,Class 11,State Board,NEET,Tamil,2026-03-27,Hybrid
STU1963,Zinal Ravi,Class 10,State Board,Foundation,Tamil,2025-08-02,Online
STU1964,Chakrika D’Alia,Class 10,State Board,Foundation,Hindi,2024-10-11,Online
STU1965,Qabil Mitra,Class 11,CBSE,NEET,Hindi,2025-09-23,Online
STU1966,Arya Natarajan,Class 10,State Board,Foundation,Tamil,2025-10-01,Offline
STU1967,Arunima Acharya,Class 10,State Board,Foundation,Tamil,2025-03-31,Hybrid
STU1968,Aarav Nayar,Class 11,State Board,NEET,Hindi,2024-10-07,Offline
STU1969,Meera Basak,Class 11,CBSE,Foundation,Tamil,2026-07-10,Offline
STU1970,Harinakshi Dubey,Class 10,ICSE,Foundation,Tamil,2024-09-12,Online
STU1971,Edhitha Panchal,Class 10,State Board,JEE,Hindi,2025-11-03,Offline
STU1972,Rachit Ram,Class 9,CBSE,Foundation,English,2025-02-15,Offline
STU1973,Ryan Yogi,Class 12,ICSE,Foundation,English,2026-04-24,Hybrid
STU1974,Omya Anne,Class 9,State Board,JEE,Hindi,2025-08-19,Offline
STU1975,Unnati Deol,Class 9,ICSE,NEET,Hindi,2025-01-30,Offline
STU1976,Manan Halder,Class 12,CBSE,Foundation,English,2026-05-11,Online
STU1977,Rachana Dhingra,Class 12,ICSE,JEE,Tamil,2026-05-04,Online
STU1978,Yadavi Rajagopal,Class 10,State Board,JEE,Tamil,2025-03-15,Hybrid
STU1979,Finn Sura,Class 11,CBSE,JEE,Hindi,2025-03-03,Hybrid
STU1980,Bimala Naidu,Class 11,State Board,JEE,English,2024-08-22,Offline
STU1981,Falguni Shroff,Class 11,CBSE,NEET,Tamil,2025-06-07,Hybrid
STU1982,Urvashi Kaul,Class 10,CBSE,JEE,Hindi,2026-05-02,Offline
STU1983,Upkaar Chakraborty,Class 9,ICSE,Foundation,Hindi,2025-10-24,Offline
STU1984,Yashasvi Bahl,Class 10,State Board,JEE,Hindi,2025-08-17,Hybrid
STU1985,Bina Shetty,Class 10,CBSE,Foundation,English,2025-06-28,Hybrid
STU1986,Alexander Ramanathan,Class 9,CBSE,NEET,Hindi,2026-04-29,Online
STU1987,Arya Sachdeva,Class 11,CBSE,Foundation,English,2024-10-06,Hybrid
STU1988,Meera Ramaswamy,Class 11,State Board,Foundation,Tamil,2025-10-31,Online
STU1989,Madhav Bhatia,Class 12,State Board,Foundation,Hindi,2026-05-10,Online
STU1990,Vinaya Rege,Class 11,ICSE,NEET,Tamil,2025-03-05,Online
STU1991,Kavya Boase,Class 12,ICSE,NEET,Hindi,2025-03-08,Online
STU1992,Niharika Mitra,Class 10,CBSE,NEET,Tamil,2024-10-04,Hybrid
STU1993,Azaan Lala,Class 12,ICSE,JEE,Tamil,2026-06-18,Online
STU1994,Chameli Upadhyay,Class 11,CBSE,Foundation,English,2025-10-20,Hybrid
STU1995,Urvi Butala,Class 10,State Board,NEET,English,2025-12-15,Online
STU1996,Urvi Modi,Class 10,CBSE,NEET,Tamil,2026-02-06,Online
STU1997,Gaurang Tandon,Class 9,CBSE,NEET,Tamil,2024-10-31,Online
STU1998,Hiral Raghavan,Class 11,ICSE,JEE,English,2026-06-30,Offline
STU1999,Urvashi Gandhi,Class 10,ICSE,JEE,Tamil,2025-12-18,Hybrid
STU2000,Qarin Bhardwaj,Class 10,CBSE,Foundation,Hindi,2026-02-12,Offline
